,rates,start_at,base,end_at
2016-08-11,{'USD': 0.7660553609},2013-08-31,CAD,2018-09-01
2016-08-12,{'USD': 0.7706865589},2013-08-31,CAD,2018-09-01
2016-08-15,{'USD': 0.7739166551000001},2013-08-31,CAD,2018-09-01
2016-08-16,{'USD': 0.7802030807},2013-08-31,CAD,2018-09-01
2016-08-17,{'USD': 0.7761029665},2013-08-31,CAD,2018-09-01
2016-08-18,{'USD': 0.7794684660000001},2013-08-31,CAD,2018-09-01
2016-08-19,{'USD': 0.7785797759},2013-08-31,CAD,2018-09-01
2016-08-22,{'USD': 0.7742774962000001},2013-08-31,CAD,2018-09-01
2016-08-23,{'USD': 0.7753162393},2013-08-31,CAD,2018-09-01
2016-08-24,{'USD': 0.7727865030000001},2013-08-31,CAD,2018-09-01
2016-08-25,{'USD': 0.7734465986},2013-08-31,CAD,2018-09-01
2016-08-26,{'USD': 0.7761583941},2013-08-31,CAD,2018-09-01
2016-08-29,{'USD': 0.768436984},2013-08-31,CAD,2018-09-01
2016-08-30,{'USD': 0.7669276198},2013-08-31,CAD,2018-09-01
2016-08-31,{'USD': 0.763354591},2013-08-31,CAD,2018-09-01
2016-09-01,{'USD': 0.7616509498},2013-08-31,CAD,2018-09-01
2016-09-02,{'USD': 0.7643925425},2013-08-31,CAD,2018-09-01
2016-09-05,{'USD': 0.7727902466000001},2013-08-31,CAD,2018-09-01
2016-09-06,{'USD': 0.7746615758000001},2013-08-31,CAD,2018-09-01
2016-09-07,{'USD': 0.7779700914000001},2013-08-31,CAD,2018-09-01
2016-09-08,{'USD': 0.7765708786000001},2013-08-31,CAD,2018-09-01
2016-09-09,{'USD': 0.7717808219000001},2013-08-31,CAD,2018-09-01
2016-09-12,{'USD': 0.7625322646},2013-08-31,CAD,2018-09-01
2016-09-13,{'USD': 0.7628187737000001},2013-08-31,CAD,2018-09-01
2016-09-14,{'USD': 0.7580241908},2013-08-31,CAD,2018-09-01
2016-09-15,{'USD': 0.7588159935000001},2013-08-31,CAD,2018-09-01
2016-09-16,{'USD': 0.7576432476},2013-08-31,CAD,2018-09-01
2016-09-19,{'USD': 0.7603514029},2013-08-31,CAD,2018-09-01
2016-09-20,{'USD': 0.7560843699},2013-08-31,CAD,2018-09-01
2016-09-21,{'USD': 0.760936327},2013-08-31,CAD,2018-09-01
2016-09-22,{'USD': 0.7685153525},2013-08-31,CAD,2018-09-01
2016-09-23,{'USD': 0.7667692308},2013-08-31,CAD,2018-09-01
2016-09-26,{'USD': 0.7596627319},2013-08-31,CAD,2018-09-01
2016-09-27,{'USD': 0.7543871445},2013-08-31,CAD,2018-09-01
2016-09-28,{'USD': 0.7569627082},2013-08-31,CAD,2018-09-01
2016-09-29,{'USD': 0.7642171218},2013-08-31,CAD,2018-09-01
2016-09-30,{'USD': 0.75976855},2013-08-31,CAD,2018-09-01
2016-10-03,{'USD': 0.7642497619},2013-08-31,CAD,2018-09-01
2016-10-04,{'USD': 0.7594066816},2013-08-31,CAD,2018-09-01
2016-10-05,{'USD': 0.7566819654},2013-08-31,CAD,2018-09-01
2016-10-06,{'USD': 0.7573295416},2013-08-31,CAD,2018-09-01
2016-10-07,{'USD': 0.753517316},2013-08-31,CAD,2018-09-01
2016-10-10,{'USD': 0.7545638945},2013-08-31,CAD,2018-09-01
2016-10-11,{'USD': 0.7560909029},2013-08-31,CAD,2018-09-01
2016-10-12,{'USD': 0.7548979312},2013-08-31,CAD,2018-09-01
2016-10-13,{'USD': 0.7549931601000001},2013-08-31,CAD,2018-09-01
2016-10-14,{'USD': 0.7595443562},2013-08-31,CAD,2018-09-01
2016-10-17,{'USD': 0.7617265988},2013-08-31,CAD,2018-09-01
2016-10-18,{'USD': 0.7643582256},2013-08-31,CAD,2018-09-01
2016-10-19,{'USD': 0.7645010793},2013-08-31,CAD,2018-09-01
2016-10-20,{'USD': 0.7593360996},2013-08-31,CAD,2018-09-01
2016-10-21,{'USD': 0.7559197278},2013-08-31,CAD,2018-09-01
2016-10-24,{'USD': 0.7486767031},2013-08-31,CAD,2018-09-01
2016-10-25,{'USD': 0.7509324492},2013-08-31,CAD,2018-09-01
2016-10-26,{'USD': 0.7481851801},2013-08-31,CAD,2018-09-01
2016-10-27,{'USD': 0.7481684355},2013-08-31,CAD,2018-09-01
2016-10-28,{'USD': 0.7469055597},2013-08-31,CAD,2018-09-01
2016-10-31,{'USD': 0.7464030003000001},2013-08-31,CAD,2018-09-01
2016-11-01,{'USD': 0.7484725051000001},2013-08-31,CAD,2018-09-01
2016-11-02,{'USD': 0.7476415094000001},2013-08-31,CAD,2018-09-01
2016-11-03,{'USD': 0.7468610774000001},2013-08-31,CAD,2018-09-01
2016-11-04,{'USD': 0.7444466814},2013-08-31,CAD,2018-09-01
2016-11-07,{'USD': 0.7467764801},2013-08-31,CAD,2018-09-01
2016-11-08,{'USD': 0.7480346978},2013-08-31,CAD,2018-09-01
2016-11-09,{'USD': 0.7448303825},2013-08-31,CAD,2018-09-01
2016-11-10,{'USD': 0.7417114848},2013-08-31,CAD,2018-09-01
2016-11-11,{'USD': 0.7412140575},2013-08-31,CAD,2018-09-01
2016-11-14,{'USD': 0.7386566141},2013-08-31,CAD,2018-09-01
2016-11-15,{'USD': 0.7393543956},2013-08-31,CAD,2018-09-01
2016-11-16,{'USD': 0.7419064125},2013-08-31,CAD,2018-09-01
2016-11-17,{'USD': 0.7448050594000001},2013-08-31,CAD,2018-09-01
2016-11-18,{'USD': 0.7399234250000001},2013-08-31,CAD,2018-09-01
2016-11-21,{'USD': 0.7430109030000001},2013-08-31,CAD,2018-09-01
2016-11-22,{'USD': 0.7460997892},2013-08-31,CAD,2018-09-01
2016-11-23,{'USD': 0.7434782609},2013-08-31,CAD,2018-09-01
2016-11-24,{'USD': 0.7411467116},2013-08-31,CAD,2018-09-01
2016-11-25,{'USD': 0.7412176347},2013-08-31,CAD,2018-09-01
2016-11-28,{'USD': 0.7434349108},2013-08-31,CAD,2018-09-01
2016-11-29,{'USD': 0.7431141091},2013-08-31,CAD,2018-09-01
2016-11-30,{'USD': 0.7472071945000001},2013-08-31,CAD,2018-09-01
2016-12-01,{'USD': 0.7462780899},2013-08-31,CAD,2018-09-01
2016-12-02,{'USD': 0.7517129335},2013-08-31,CAD,2018-09-01
2016-12-05,{'USD': 0.7515449438},2013-08-31,CAD,2018-09-01
2016-12-06,{'USD': 0.75368628},2013-08-31,CAD,2018-09-01
2016-12-07,{'USD': 0.7534054206},2013-08-31,CAD,2018-09-01
2016-12-08,{'USD': 0.7567149487},2013-08-31,CAD,2018-09-01
2016-12-09,{'USD': 0.7588759523},2013-08-31,CAD,2018-09-01
2016-12-12,{'USD': 0.7613162811},2013-08-31,CAD,2018-09-01
2016-12-13,{'USD': 0.7621578910000001},2013-08-31,CAD,2018-09-01
2016-12-14,{'USD': 0.7624095695},2013-08-31,CAD,2018-09-01
2016-12-15,{'USD': 0.7494605093000001},2013-08-31,CAD,2018-09-01
2016-12-16,{'USD': 0.7477793696},2013-08-31,CAD,2018-09-01
2016-12-19,{'USD': 0.7472574747},2013-08-31,CAD,2018-09-01
2016-12-20,{'USD': 0.745826137},2013-08-31,CAD,2018-09-01
2016-12-21,{'USD': 0.7479902383},2013-08-31,CAD,2018-09-01
2016-12-22,{'USD': 0.7424996445000001},2013-08-31,CAD,2018-09-01
2016-12-23,{'USD': 0.7399589148},2013-08-31,CAD,2018-09-01
2016-12-27,{'USD': 0.738893605},2013-08-31,CAD,2018-09-01
2016-12-28,{'USD': 0.7366669028},2013-08-31,CAD,2018-09-01
2016-12-29,{'USD': 0.7385191465000001},2013-08-31,CAD,2018-09-01
2016-12-30,{'USD': 0.7429517902},2013-08-31,CAD,2018-09-01
2017-01-02,{'USD': 0.7437810945000001},2013-08-31,CAD,2018-09-01
2017-01-03,{'USD': 0.7438046125000001},2013-08-31,CAD,2018-09-01
2017-01-04,{'USD': 0.751187563},2013-08-31,CAD,2018-09-01
2017-01-05,{'USD': 0.7518974653},2013-08-31,CAD,2018-09-01
2017-01-06,{'USD': 0.7542560011},2013-08-31,CAD,2018-09-01
2017-01-09,{'USD': 0.7536190340000001},2013-08-31,CAD,2018-09-01
2017-01-10,{'USD': 0.755217267},2013-08-31,CAD,2018-09-01
2017-01-11,{'USD': 0.7545800704000001},2013-08-31,CAD,2018-09-01
2017-01-12,{'USD': 0.7658491107000001},2013-08-31,CAD,2018-09-01
2017-01-13,{'USD': 0.7609564597},2013-08-31,CAD,2018-09-01
2017-01-16,{'USD': 0.7606806922},2013-08-31,CAD,2018-09-01
2017-01-17,{'USD': 0.7657134666000001},2013-08-31,CAD,2018-09-01
2017-01-18,{'USD': 0.7624767625000001},2013-08-31,CAD,2018-09-01
2017-01-19,{'USD': 0.7529112852000001},2013-08-31,CAD,2018-09-01
2017-01-20,{'USD': 0.7478370964000001},2013-08-31,CAD,2018-09-01
2017-01-23,{'USD': 0.7510864994},2013-08-31,CAD,2018-09-01
2017-01-24,{'USD': 0.7533468844},2013-08-31,CAD,2018-09-01
2017-01-25,{'USD': 0.7635394456},2013-08-31,CAD,2018-09-01
2017-01-26,{'USD': 0.7616742597},2013-08-31,CAD,2018-09-01
2017-01-27,{'USD': 0.7622751927},2013-08-31,CAD,2018-09-01
2017-01-30,{'USD': 0.7602088250000001},2013-08-31,CAD,2018-09-01
2017-01-31,{'USD': 0.7651536710000001},2013-08-31,CAD,2018-09-01
2017-02-01,{'USD': 0.7654110804},2013-08-31,CAD,2018-09-01
2017-02-02,{'USD': 0.769252669},2013-08-31,CAD,2018-09-01
2017-02-03,{'USD': 0.7659559295},2013-08-31,CAD,2018-09-01
2017-02-06,{'USD': 0.7658540073},2013-08-31,CAD,2018-09-01
2017-02-07,{'USD': 0.7585986356000001},2013-08-31,CAD,2018-09-01
2017-02-08,{'USD': 0.7606990014},2013-08-31,CAD,2018-09-01
2017-02-09,{'USD': 0.7628424658},2013-08-31,CAD,2018-09-01
2017-02-10,{'USD': 0.7611170784},2013-08-31,CAD,2018-09-01
2017-02-13,{'USD': 0.7637421858},2013-08-31,CAD,2018-09-01
2017-02-14,{'USD': 0.7674469007},2013-08-31,CAD,2018-09-01
2017-02-15,{'USD': 0.7643565790000001},2013-08-31,CAD,2018-09-01
2017-02-16,{'USD': 0.7682654165},2013-08-31,CAD,2018-09-01
2017-02-17,{'USD': 0.7645918587},2013-08-31,CAD,2018-09-01
2017-02-20,{'USD': 0.7627532691000001},2013-08-31,CAD,2018-09-01
2017-02-21,{'USD': 0.7613439306},2013-08-31,CAD,2018-09-01
2017-02-22,{'USD': 0.7593903496000001},2013-08-31,CAD,2018-09-01
2017-02-23,{'USD': 0.7624026536},2013-08-31,CAD,2018-09-01
2017-02-24,{'USD': 0.7628532394},2013-08-31,CAD,2018-09-01
2017-02-27,{'USD': 0.7622579019},2013-08-31,CAD,2018-09-01
2017-02-28,{'USD': 0.7577946224000001},2013-08-31,CAD,2018-09-01
2017-03-01,{'USD': 0.75},2013-08-31,CAD,2018-09-01
2017-03-02,{'USD': 0.7473167958},2013-08-31,CAD,2018-09-01
2017-03-03,{'USD': 0.7460631311},2013-08-31,CAD,2018-09-01
2017-03-06,{'USD': 0.7468095607},2013-08-31,CAD,2018-09-01
2017-03-07,{'USD': 0.745261081},2013-08-31,CAD,2018-09-01
2017-03-08,{'USD': 0.7437469175},2013-08-31,CAD,2018-09-01
2017-03-09,{'USD': 0.7392797085},2013-08-31,CAD,2018-09-01
2017-03-10,{'USD': 0.7405390309000001},2013-08-31,CAD,2018-09-01
2017-03-13,{'USD': 0.7430662021000001},2013-08-31,CAD,2018-09-01
2017-03-14,{'USD': 0.7414562701},2013-08-31,CAD,2018-09-01
2017-03-15,{'USD': 0.7432649920000001},2013-08-31,CAD,2018-09-01
2017-03-16,{'USD': 0.7512782798000001},2013-08-31,CAD,2018-09-01
2017-03-17,{'USD': 0.7510492445},2013-08-31,CAD,2018-09-01
2017-03-20,{'USD': 0.7487986629000001},2013-08-31,CAD,2018-09-01
2017-03-21,{'USD': 0.7528050735},2013-08-31,CAD,2018-09-01
2017-03-22,{'USD': 0.7474754461},2013-08-31,CAD,2018-09-01
2017-03-23,{'USD': 0.7497045944},2013-08-31,CAD,2018-09-01
2017-03-24,{'USD': 0.7478543743},2013-08-31,CAD,2018-09-01
2017-03-27,{'USD': 0.7491056687000001},2013-08-31,CAD,2018-09-01
2017-03-28,{'USD': 0.7465282552},2013-08-31,CAD,2018-09-01
2017-03-29,{'USD': 0.7474269819},2013-08-31,CAD,2018-09-01
2017-03-30,{'USD': 0.7497905028},2013-08-31,CAD,2018-09-01
2017-03-31,{'USD': 0.7494567122},2013-08-31,CAD,2018-09-01
2017-04-03,{'USD': 0.7492445007},2013-08-31,CAD,2018-09-01
2017-04-04,{'USD': 0.7437849162},2013-08-31,CAD,2018-09-01
2017-04-05,{'USD': 0.7471835421},2013-08-31,CAD,2018-09-01
2017-04-06,{'USD': 0.7447283899},2013-08-31,CAD,2018-09-01
2017-04-07,{'USD': 0.745650954},2013-08-31,CAD,2018-09-01
2017-04-10,{'USD': 0.7472977746},2013-08-31,CAD,2018-09-01
2017-04-11,{'USD': 0.7508310347},2013-08-31,CAD,2018-09-01
2017-04-12,{'USD': 0.7513816069},2013-08-31,CAD,2018-09-01
2017-04-13,{'USD': 0.7555618736},2013-08-31,CAD,2018-09-01
2017-04-18,{'USD': 0.7484060814},2013-08-31,CAD,2018-09-01
2017-04-19,{'USD': 0.7440166493},2013-08-31,CAD,2018-09-01
2017-04-20,{'USD': 0.7413412447000001},2013-08-31,CAD,2018-09-01
2017-04-21,{'USD': 0.7422465829},2013-08-31,CAD,2018-09-01
2017-04-24,{'USD': 0.7445435827},2013-08-31,CAD,2018-09-01
2017-04-25,{'USD': 0.7363759297},2013-08-31,CAD,2018-09-01
2017-04-26,{'USD': 0.7364115738},2013-08-31,CAD,2018-09-01
2017-04-27,{'USD': 0.7360481634},2013-08-31,CAD,2018-09-01
2017-04-28,{'USD': 0.7328684458},2013-08-31,CAD,2018-09-01
2017-05-02,{'USD': 0.7311763130000001},2013-08-31,CAD,2018-09-01
2017-05-03,{'USD': 0.728418946},2013-08-31,CAD,2018-09-01
2017-05-04,{'USD': 0.7279813458000001},2013-08-31,CAD,2018-09-01
2017-05-05,{'USD': 0.7261825891},2013-08-31,CAD,2018-09-01
2017-05-08,{'USD': 0.7298812225},2013-08-31,CAD,2018-09-01
2017-05-09,{'USD': 0.729709805},2013-08-31,CAD,2018-09-01
2017-05-10,{'USD': 0.7300905736000001},2013-08-31,CAD,2018-09-01
2017-05-11,{'USD': 0.7285656783000001},2013-08-31,CAD,2018-09-01
2017-05-12,{'USD': 0.7279298574},2013-08-31,CAD,2018-09-01
2017-05-15,{'USD': 0.7348469627},2013-08-31,CAD,2018-09-01
2017-05-16,{'USD': 0.7344268827},2013-08-31,CAD,2018-09-01
2017-05-17,{'USD': 0.7344741015},2013-08-31,CAD,2018-09-01
2017-05-18,{'USD': 0.732990845},2013-08-31,CAD,2018-09-01
2017-05-19,{'USD': 0.7369635441},2013-08-31,CAD,2018-09-01
2017-05-22,{'USD': 0.7409384473},2013-08-31,CAD,2018-09-01
2017-05-23,{'USD': 0.7425185381},2013-08-31,CAD,2018-09-01
2017-05-24,{'USD': 0.7408167317000001},2013-08-31,CAD,2018-09-01
2017-05-25,{'USD': 0.7444732125},2013-08-31,CAD,2018-09-01
2017-05-26,{'USD': 0.742588048},2013-08-31,CAD,2018-09-01
2017-05-29,{'USD': 0.7432405501},2013-08-31,CAD,2018-09-01
2017-05-30,{'USD': 0.7424906964},2013-08-31,CAD,2018-09-01
2017-05-31,{'USD': 0.7427190892000001},2013-08-31,CAD,2018-09-01
2017-06-01,{'USD': 0.7402837347},2013-08-31,CAD,2018-09-01
2017-06-02,{'USD': 0.7394686532},2013-08-31,CAD,2018-09-01
2017-06-05,{'USD': 0.7413338606000001},2013-08-31,CAD,2018-09-01
2017-06-06,{'USD': 0.7421226104},2013-08-31,CAD,2018-09-01
2017-06-07,{'USD': 0.7435863441},2013-08-31,CAD,2018-09-01
2017-06-08,{'USD': 0.7399670511},2013-08-31,CAD,2018-09-01
2017-06-09,{'USD': 0.7402304941000001},2013-08-31,CAD,2018-09-01
2017-06-12,{'USD': 0.7441968431},2013-08-31,CAD,2018-09-01
2017-06-13,{'USD': 0.7532232071},2013-08-31,CAD,2018-09-01
2017-06-14,{'USD': 0.7571640984},2013-08-31,CAD,2018-09-01
2017-06-15,{'USD': 0.753136382},2013-08-31,CAD,2018-09-01
2017-06-16,{'USD': 0.7562643912},2013-08-31,CAD,2018-09-01
2017-06-19,{'USD': 0.7553112565},2013-08-31,CAD,2018-09-01
2017-06-20,{'USD': 0.7531731029000001},2013-08-31,CAD,2018-09-01
2017-06-21,{'USD': 0.7530230359000001},2013-08-31,CAD,2018-09-01
2017-06-22,{'USD': 0.7519692991},2013-08-31,CAD,2018-09-01
2017-06-23,{'USD': 0.7558005817},2013-08-31,CAD,2018-09-01
2017-06-26,{'USD': 0.7552660005},2013-08-31,CAD,2018-09-01
2017-06-27,{'USD': 0.7571668345},2013-08-31,CAD,2018-09-01
2017-06-28,{'USD': 0.7640381515},2013-08-31,CAD,2018-09-01
2017-06-29,{'USD': 0.7676733706000001},2013-08-31,CAD,2018-09-01
2017-06-30,{'USD': 0.771863375},2013-08-31,CAD,2018-09-01
2017-07-03,{'USD': 0.7705184683},2013-08-31,CAD,2018-09-01
2017-07-04,{'USD': 0.7707399864000001},2013-08-31,CAD,2018-09-01
2017-07-05,{'USD': 0.7716251192},2013-08-31,CAD,2018-09-01
2017-07-06,{'USD': 0.7730173819},2013-08-31,CAD,2018-09-01
2017-07-07,{'USD': 0.7707686073000001},2013-08-31,CAD,2018-09-01
2017-07-10,{'USD': 0.7744677957},2013-08-31,CAD,2018-09-01
2017-07-11,{'USD': 0.7749014812},2013-08-31,CAD,2018-09-01
2017-07-12,{'USD': 0.7731631551},2013-08-31,CAD,2018-09-01
2017-07-13,{'USD': 0.7839192530000001},2013-08-31,CAD,2018-09-01
2017-07-14,{'USD': 0.7859405123000001},2013-08-31,CAD,2018-09-01
2017-07-17,{'USD': 0.7903737416000001},2013-08-31,CAD,2018-09-01
2017-07-18,{'USD': 0.7942672532},2013-08-31,CAD,2018-09-01
2017-07-19,{'USD': 0.7931911967},2013-08-31,CAD,2018-09-01
2017-07-20,{'USD': 0.7927797336},2013-08-31,CAD,2018-09-01
2017-07-21,{'USD': 0.7939170758},2013-08-31,CAD,2018-09-01
2017-07-24,{'USD': 0.7986834888000001},2013-08-31,CAD,2018-09-01
2017-07-25,{'USD': 0.8005202629},2013-08-31,CAD,2018-09-01
2017-07-26,{'USD': 0.7988474204},2013-08-31,CAD,2018-09-01
2017-07-27,{'USD': 0.8007943573},2013-08-31,CAD,2018-09-01
2017-07-28,{'USD': 0.7972403480000001},2013-08-31,CAD,2018-09-01
2017-07-31,{'USD': 0.8018461538},2013-08-31,CAD,2018-09-01
2017-08-01,{'USD': 0.8015199837},2013-08-31,CAD,2018-09-01
2017-08-02,{'USD': 0.7970487164000001},2013-08-31,CAD,2018-09-01
2017-08-03,{'USD': 0.7932579761},2013-08-31,CAD,2018-09-01
2017-08-04,{'USD': 0.7954423592000001},2013-08-31,CAD,2018-09-01
2017-08-07,{'USD': 0.7886222341},2013-08-31,CAD,2018-09-01
2017-08-08,{'USD': 0.7897586737000001},2013-08-31,CAD,2018-09-01
2017-08-09,{'USD': 0.7886386555},2013-08-31,CAD,2018-09-01
2017-08-10,{'USD': 0.7861690009000001},2013-08-31,CAD,2018-09-01
2017-08-11,{'USD': 0.7866408131},2013-08-31,CAD,2018-09-01
2017-08-14,{'USD': 0.7877796327000001},2013-08-31,CAD,2018-09-01
2017-08-15,{'USD': 0.785026738},2013-08-31,CAD,2018-09-01
2017-08-16,{'USD': 0.7854843037},2013-08-31,CAD,2018-09-01
2017-08-17,{'USD': 0.7921040157},2013-08-31,CAD,2018-09-01
2017-08-18,{'USD': 0.790093546},2013-08-31,CAD,2018-09-01
2017-08-21,{'USD': 0.7938575768},2013-08-31,CAD,2018-09-01
2017-08-22,{'USD': 0.7950155342},2013-08-31,CAD,2018-09-01
2017-08-23,{'USD': 0.7946524784000001},2013-08-31,CAD,2018-09-01
2017-08-24,{'USD': 0.7985660173},2013-08-31,CAD,2018-09-01
2017-08-25,{'USD': 0.7995124924},2013-08-31,CAD,2018-09-01
2017-08-28,{'USD': 0.8021660164000001},2013-08-31,CAD,2018-09-01
2017-08-29,{'USD': 0.8012236483},2013-08-31,CAD,2018-09-01
2017-08-30,{'USD': 0.7964708241},2013-08-31,CAD,2018-09-01
2017-08-31,{'USD': 0.7899131597},2013-08-31,CAD,2018-09-01
2017-09-01,{'USD': 0.8037761295},2013-08-31,CAD,2018-09-01
2017-09-04,{'USD': 0.8058074997},2013-08-31,CAD,2018-09-01
2017-09-05,{'USD': 0.8070866142},2013-08-31,CAD,2018-09-01
2017-09-06,{'USD': 0.8068573747000001},2013-08-31,CAD,2018-09-01
2017-09-07,{'USD': 0.8206622335},2013-08-31,CAD,2018-09-01
2017-09-08,{'USD': 0.8273307265000001},2013-08-31,CAD,2018-09-01
2017-09-11,{'USD': 0.8250464205},2013-08-31,CAD,2018-09-01
2017-09-12,{'USD': 0.8242729847},2013-08-31,CAD,2018-09-01
2017-09-13,{'USD': 0.8237518911},2013-08-31,CAD,2018-09-01
2017-09-14,{'USD': 0.8195986484000001},2013-08-31,CAD,2018-09-01
2017-09-15,{'USD': 0.8238980716000001},2013-08-31,CAD,2018-09-01
2017-09-18,{'USD': 0.8194225362},2013-08-31,CAD,2018-09-01
2017-09-19,{'USD': 0.8136468669},2013-08-31,CAD,2018-09-01
2017-09-20,{'USD': 0.8167471601},2013-08-31,CAD,2018-09-01
2017-09-21,{'USD': 0.8092033714},2013-08-31,CAD,2018-09-01
2017-09-22,{'USD': 0.8150596252000001},2013-08-31,CAD,2018-09-01
2017-09-25,{'USD': 0.8111414901},2013-08-31,CAD,2018-09-01
2017-09-26,{'USD': 0.8070523793000001},2013-08-31,CAD,2018-09-01
2017-09-27,{'USD': 0.8067198021},2013-08-31,CAD,2018-09-01
2017-09-28,{'USD': 0.8020975211},2013-08-31,CAD,2018-09-01
2017-09-29,{'USD': 0.8038401307},2013-08-31,CAD,2018-09-01
2017-10-02,{'USD': 0.7992921799},2013-08-31,CAD,2018-09-01
2017-10-03,{'USD': 0.7999591614},2013-08-31,CAD,2018-09-01
2017-10-04,{'USD': 0.8030385611},2013-08-31,CAD,2018-09-01
2017-10-05,{'USD': 0.8012282497000001},2013-08-31,CAD,2018-09-01
2017-10-06,{'USD': 0.7952584743000001},2013-08-31,CAD,2018-09-01
2017-10-09,{'USD': 0.7973660987000001},2013-08-31,CAD,2018-09-01
2017-10-10,{'USD': 0.8000678196000001},2013-08-31,CAD,2018-09-01
2017-10-11,{'USD': 0.7994323557},2013-08-31,CAD,2018-09-01
2017-10-12,{'USD': 0.8018938113},2013-08-31,CAD,2018-09-01
2017-10-13,{'USD': 0.8000812953},2013-08-31,CAD,2018-09-01
2017-10-16,{'USD': 0.7975},2013-08-31,CAD,2018-09-01
2017-10-17,{'USD': 0.7977070755000001},2013-08-31,CAD,2018-09-01
2017-10-18,{'USD': 0.7981657609},2013-08-31,CAD,2018-09-01
2017-10-19,{'USD': 0.8026860205},2013-08-31,CAD,2018-09-01
2017-10-20,{'USD': 0.8004063664000001},2013-08-31,CAD,2018-09-01
2017-10-23,{'USD': 0.7913717560000001},2013-08-31,CAD,2018-09-01
2017-10-24,{'USD': 0.7906554622},2013-08-31,CAD,2018-09-01
2017-10-25,{'USD': 0.7876094366},2013-08-31,CAD,2018-09-01
2017-10-26,{'USD': 0.7813975135},2013-08-31,CAD,2018-09-01
2017-10-27,{'USD': 0.7756834436000001},2013-08-31,CAD,2018-09-01
2017-10-30,{'USD': 0.7783885239},2013-08-31,CAD,2018-09-01
2017-10-31,{'USD': 0.775659824},2013-08-31,CAD,2018-09-01
2017-11-01,{'USD': 0.7748565328},2013-08-31,CAD,2018-09-01
2017-11-02,{'USD': 0.7784090909},2013-08-31,CAD,2018-09-01
2017-11-03,{'USD': 0.7860418071},2013-08-31,CAD,2018-09-01
2017-11-06,{'USD': 0.7837965781},2013-08-31,CAD,2018-09-01
2017-11-07,{'USD': 0.7832802656000001},2013-08-31,CAD,2018-09-01
2017-11-08,{'USD': 0.7856029282},2013-08-31,CAD,2018-09-01
2017-11-09,{'USD': 0.786927397},2013-08-31,CAD,2018-09-01
2017-11-10,{'USD': 0.7892455641},2013-08-31,CAD,2018-09-01
2017-11-13,{'USD': 0.7870889324},2013-08-31,CAD,2018-09-01
2017-11-14,{'USD': 0.7865130918000001},2013-08-31,CAD,2018-09-01
2017-11-15,{'USD': 0.7839502086},2013-08-31,CAD,2018-09-01
2017-11-16,{'USD': 0.7834276206},2013-08-31,CAD,2018-09-01
2017-11-17,{'USD': 0.7835647379},2013-08-31,CAD,2018-09-01
2017-11-20,{'USD': 0.7819593787},2013-08-31,CAD,2018-09-01
2017-11-21,{'USD': 0.7808876449000001},2013-08-31,CAD,2018-09-01
2017-11-22,{'USD': 0.7848887701},2013-08-31,CAD,2018-09-01
2017-11-23,{'USD': 0.7886048988000001},2013-08-31,CAD,2018-09-01
2017-11-24,{'USD': 0.7869210892},2013-08-31,CAD,2018-09-01
2017-11-27,{'USD': 0.7885985748000001},2013-08-31,CAD,2018-09-01
2017-11-28,{'USD': 0.7816938453000001},2013-08-31,CAD,2018-09-01
2017-11-29,{'USD': 0.7793226147000001},2013-08-31,CAD,2018-09-01
2017-11-30,{'USD': 0.7761184254},2013-08-31,CAD,2018-09-01
2017-12-01,{'USD': 0.7767466179},2013-08-31,CAD,2018-09-01
2017-12-04,{'USD': 0.7892111215000001},2013-08-31,CAD,2018-09-01
2017-12-05,{'USD': 0.7915942804},2013-08-31,CAD,2018-09-01
2017-12-06,{'USD': 0.7897480452000001},2013-08-31,CAD,2018-09-01
2017-12-07,{'USD': 0.7789306721},2013-08-31,CAD,2018-09-01
2017-12-08,{'USD': 0.7790605096000001},2013-08-31,CAD,2018-09-01
2017-12-11,{'USD': 0.7776898734000001},2013-08-31,CAD,2018-09-01
2017-12-12,{'USD': 0.7793085177},2013-08-31,CAD,2018-09-01
2017-12-13,{'USD': 0.7776305327},2013-08-31,CAD,2018-09-01
2017-12-14,{'USD': 0.7794814425000001},2013-08-31,CAD,2018-09-01
2017-12-15,{'USD': 0.7834107498},2013-08-31,CAD,2018-09-01
2017-12-18,{'USD': 0.7767533750000001},2013-08-31,CAD,2018-09-01
2017-12-19,{'USD': 0.7774709016},2013-08-31,CAD,2018-09-01
2017-12-20,{'USD': 0.7782011694000001},2013-08-31,CAD,2018-09-01
2017-12-21,{'USD': 0.7810194942},2013-08-31,CAD,2018-09-01
2017-12-22,{'USD': 0.7872086073},2013-08-31,CAD,2018-09-01
2017-12-27,{'USD': 0.7915224913000001},2013-08-31,CAD,2018-09-01
2017-12-28,{'USD': 0.7930095023},2013-08-31,CAD,2018-09-01
2017-12-29,{'USD': 0.7974599375},2013-08-31,CAD,2018-09-01
2018-01-02,{'USD': 0.7975277631000001},2013-08-31,CAD,2018-09-01
2018-01-03,{'USD': 0.7990297069000001},2013-08-31,CAD,2018-09-01
2018-01-04,{'USD': 0.7982665079},2013-08-31,CAD,2018-09-01
2018-01-05,{'USD': 0.7993761614},2013-08-31,CAD,2018-09-01
2018-01-08,{'USD': 0.8046370968000001},2013-08-31,CAD,2018-09-01
2018-01-09,{'USD': 0.8048023742},2013-08-31,CAD,2018-09-01
2018-01-10,{'USD': 0.8031612082},2013-08-31,CAD,2018-09-01
