,rates,start_at,base,end_at
2017-02-24,{'MXN': 19.6935620699},2013-08-31,USD,2018-09-01
2017-02-27,{'MXN': 19.7921035232},2013-08-31,USD,2018-09-01
2017-02-28,{'MXN': 19.8924223837},2013-08-31,USD,2018-09-01
2017-03-01,{'MXN': 20.0417734738},2013-08-31,USD,2018-09-01
2017-03-02,{'MXN': 19.925337645},2013-08-31,USD,2018-09-01
2017-03-03,{'MXN': 19.653099858},2013-08-31,USD,2018-09-01
2017-03-06,{'MXN': 19.529739426},2013-08-31,USD,2018-09-01
2017-03-07,{'MXN': 19.4897881997},2013-08-31,USD,2018-09-01
2017-03-08,{'MXN': 19.6220159151},2013-08-31,USD,2018-09-01
2017-03-09,{'MXN': 19.7867500711},2013-08-31,USD,2018-09-01
2017-03-10,{'MXN': 19.7700358288},2013-08-31,USD,2018-09-01
2017-03-13,{'MXN': 19.6378129982},2013-08-31,USD,2018-09-01
2017-03-14,{'MXN': 19.6094440786},2013-08-31,USD,2018-09-01
2017-03-15,{'MXN': 19.5829410657},2013-08-31,USD,2018-09-01
2017-03-16,{'MXN': 19.0909938467},2013-08-31,USD,2018-09-01
2017-03-17,{'MXN': 19.1589829561},2013-08-31,USD,2018-09-01
2017-03-20,{'MXN': 19.1140252976},2013-08-31,USD,2018-09-01
2017-03-21,{'MXN': 18.9851879282},2013-08-31,USD,2018-09-01
2017-03-22,{'MXN': 19.144998612},2013-08-31,USD,2018-09-01
2017-03-23,{'MXN': 19.0953087335},2013-08-31,USD,2018-09-01
2017-03-24,{'MXN': 18.9062471078},2013-08-31,USD,2018-09-01
2017-03-27,{'MXN': 18.8188079713},2013-08-31,USD,2018-09-01
2017-03-28,{'MXN': 18.8716272217},2013-08-31,USD,2018-09-01
2017-03-29,{'MXN': 18.9358020097},2013-08-31,USD,2018-09-01
2017-03-30,{'MXN': 18.7415479184},2013-08-31,USD,2018-09-01
2017-03-31,{'MXN': 18.7236928257},2013-08-31,USD,2018-09-01
2017-04-03,{'MXN': 18.7406434668},2013-08-31,USD,2018-09-01
2017-04-04,{'MXN': 18.900760492},2013-08-31,USD,2018-09-01
2017-04-05,{'MXN': 18.7466754074},2013-08-31,USD,2018-09-01
2017-04-06,{'MXN': 18.7880180011},2013-08-31,USD,2018-09-01
2017-04-07,{'MXN': 18.7651928504},2013-08-31,USD,2018-09-01
2017-04-10,{'MXN': 18.6789563244},2013-08-31,USD,2018-09-01
2017-04-11,{'MXN': 18.6919743783},2013-08-31,USD,2018-09-01
2017-04-12,{'MXN': 18.8009429514},2013-08-31,USD,2018-09-01
2017-04-13,{'MXN': 18.5946378175},2013-08-31,USD,2018-09-01
2017-04-18,{'MXN': 18.5613181052},2013-08-31,USD,2018-09-01
2017-04-19,{'MXN': 18.6657342657},2013-08-31,USD,2018-09-01
2017-04-20,{'MXN': 18.7975802699},2013-08-31,USD,2018-09-01
2017-04-21,{'MXN': 18.831463825},2013-08-31,USD,2018-09-01
2017-04-24,{'MXN': 18.5879424779},2013-08-31,USD,2018-09-01
2017-04-25,{'MXN': 18.8417041594},2013-08-31,USD,2018-09-01
2017-04-26,{'MXN': 18.9351877352},2013-08-31,USD,2018-09-01
2017-04-27,{'MXN': 18.9886039886},2013-08-31,USD,2018-09-01
2017-04-28,{'MXN': 18.9844464776},2013-08-31,USD,2018-09-01
2017-05-02,{'MXN': 18.7419147962},2013-08-31,USD,2018-09-01
2017-05-03,{'MXN': 18.8080410294},2013-08-31,USD,2018-09-01
2017-05-04,{'MXN': 18.979225771},2013-08-31,USD,2018-09-01
2017-05-05,{'MXN': 19.0561080193},2013-08-31,USD,2018-09-01
2017-05-08,{'MXN': 19.0458950448},2013-08-31,USD,2018-09-01
2017-05-09,{'MXN': 19.1739529758},2013-08-31,USD,2018-09-01
2017-05-10,{'MXN': 19.0749862158},2013-08-31,USD,2018-09-01
2017-05-11,{'MXN': 18.9732965009},2013-08-31,USD,2018-09-01
2017-05-12,{'MXN': 18.8967451269},2013-08-31,USD,2018-09-01
2017-05-15,{'MXN': 18.6857455341},2013-08-31,USD,2018-09-01
2017-05-16,{'MXN': 18.7074780722},2013-08-31,USD,2018-09-01
2017-05-17,{'MXN': 18.6684357291},2013-08-31,USD,2018-09-01
2017-05-18,{'MXN': 19.1167220775},2013-08-31,USD,2018-09-01
2017-05-19,{'MXN': 18.7295822524},2013-08-31,USD,2018-09-01
2017-05-22,{'MXN': 18.6463577337},2013-08-31,USD,2018-09-01
2017-05-23,{'MXN': 18.6137316095},2013-08-31,USD,2018-09-01
2017-05-24,{'MXN': 18.577682480100002},2013-08-31,USD,2018-09-01
2017-05-25,{'MXN': 18.3987872302},2013-08-31,USD,2018-09-01
2017-05-26,{'MXN': 18.4743658449},2013-08-31,USD,2018-09-01
2017-05-29,{'MXN': 18.5093850554},2013-08-31,USD,2018-09-01
2017-05-30,{'MXN': 18.5581312092},2013-08-31,USD,2018-09-01
2017-05-31,{'MXN': 18.7647268514},2013-08-31,USD,2018-09-01
2017-06-01,{'MXN': 18.6468490953},2013-08-31,USD,2018-09-01
2017-06-02,{'MXN': 18.6308282072},2013-08-31,USD,2018-09-01
2017-06-05,{'MXN': 18.3943461641},2013-08-31,USD,2018-09-01
2017-06-06,{'MXN': 18.3811511814},2013-08-31,USD,2018-09-01
2017-06-07,{'MXN': 18.2212712847},2013-08-31,USD,2018-09-01
2017-06-08,{'MXN': 18.2295841126},2013-08-31,USD,2018-09-01
2017-06-09,{'MXN': 18.2109878311},2013-08-31,USD,2018-09-01
2017-06-12,{'MXN': 18.1589876125},2013-08-31,USD,2018-09-01
2017-06-13,{'MXN': 18.1142908086},2013-08-31,USD,2018-09-01
2017-06-14,{'MXN': 18.0378470053},2013-08-31,USD,2018-09-01
2017-06-15,{'MXN': 18.0749596991},2013-08-31,USD,2018-09-01
2017-06-16,{'MXN': 17.9893436017},2013-08-31,USD,2018-09-01
2017-06-19,{'MXN': 17.9657112242},2013-08-31,USD,2018-09-01
2017-06-20,{'MXN': 18.1156328433},2013-08-31,USD,2018-09-01
2017-06-21,{'MXN': 18.1720642325},2013-08-31,USD,2018-09-01
2017-06-22,{'MXN': 18.1613394216},2013-08-31,USD,2018-09-01
2017-06-23,{'MXN': 18.0452877472},2013-08-31,USD,2018-09-01
2017-06-26,{'MXN': 17.9147224457},2013-08-31,USD,2018-09-01
2017-06-27,{'MXN': 17.8478453627},2013-08-31,USD,2018-09-01
2017-06-28,{'MXN': 17.9643076923},2013-08-31,USD,2018-09-01
2017-06-29,{'MXN': 17.935687374},2013-08-31,USD,2018-09-01
2017-06-30,{'MXN': 18.0370662461},2013-08-31,USD,2018-09-01
2017-07-03,{'MXN': 18.2300114346},2013-08-31,USD,2018-09-01
2017-07-04,{'MXN': 18.2120144455},2013-08-31,USD,2018-09-01
2017-07-05,{'MXN': 18.2763703769},2013-08-31,USD,2018-09-01
2017-07-06,{'MXN': 18.3794466403},2013-08-31,USD,2018-09-01
2017-07-07,{'MXN': 18.1815632667},2013-08-31,USD,2018-09-01
2017-07-10,{'MXN': 17.9925353473},2013-08-31,USD,2018-09-01
2017-07-11,{'MXN': 18.0149057431},2013-08-31,USD,2018-09-01
2017-07-12,{'MXN': 17.8730893528},2013-08-31,USD,2018-09-01
2017-07-13,{'MXN': 17.79907156},2013-08-31,USD,2018-09-01
2017-07-14,{'MXN': 17.6428383706},2013-08-31,USD,2018-09-01
2017-07-17,{'MXN': 17.5536555575},2013-08-31,USD,2018-09-01
2017-07-18,{'MXN': 17.506533968},2013-08-31,USD,2018-09-01
2017-07-19,{'MXN': 17.4932801526},2013-08-31,USD,2018-09-01
2017-07-20,{'MXN': 17.5912059208},2013-08-31,USD,2018-09-01
2017-07-21,{'MXN': 17.5022332932},2013-08-31,USD,2018-09-01
2017-07-24,{'MXN': 17.6838942308},2013-08-31,USD,2018-09-01
2017-07-25,{'MXN': 17.7194287669},2013-08-31,USD,2018-09-01
2017-07-26,{'MXN': 17.7468223978},2013-08-31,USD,2018-09-01
2017-07-27,{'MXN': 17.6283564221},2013-08-31,USD,2018-09-01
2017-07-28,{'MXN': 17.7414101799},2013-08-31,USD,2018-09-01
2017-07-31,{'MXN': 17.7897160399},2013-08-31,USD,2018-09-01
2017-08-01,{'MXN': 17.7804774805},2013-08-31,USD,2018-09-01
2017-08-02,{'MXN': 17.9114041762},2013-08-31,USD,2018-09-01
2017-08-03,{'MXN': 17.8275716695},2013-08-31,USD,2018-09-01
2017-08-04,{'MXN': 17.8078867543},2013-08-31,USD,2018-09-01
2017-08-07,{'MXN': 17.9313384759},2013-08-31,USD,2018-09-01
2017-08-08,{'MXN': 17.9053665143},2013-08-31,USD,2018-09-01
2017-08-09,{'MXN': 17.9566959339},2013-08-31,USD,2018-09-01
2017-08-10,{'MXN': 17.946385952900002},2013-08-31,USD,2018-09-01
2017-08-11,{'MXN': 17.9949851254},2013-08-31,USD,2018-09-01
2017-08-14,{'MXN': 17.7566330423},2013-08-31,USD,2018-09-01
2017-08-15,{'MXN': 17.8338726158},2013-08-31,USD,2018-09-01
2017-08-16,{'MXN': 17.7774551665},2013-08-31,USD,2018-09-01
2017-08-17,{'MXN': 17.7137727622},2013-08-31,USD,2018-09-01
2017-08-18,{'MXN': 17.8839863714},2013-08-31,USD,2018-09-01
2017-08-21,{'MXN': 17.7128645523},2013-08-31,USD,2018-09-01
2017-08-22,{'MXN': 17.6626454847},2013-08-31,USD,2018-09-01
2017-08-23,{'MXN': 17.8057462497},2013-08-31,USD,2018-09-01
2017-08-24,{'MXN': 17.660596307},2013-08-31,USD,2018-09-01
2017-08-25,{'MXN': 17.6528624661},2013-08-31,USD,2018-09-01
2017-08-28,{'MXN': 17.6590356394},2013-08-31,USD,2018-09-01
2017-08-29,{'MXN': 17.8622177955},2013-08-31,USD,2018-09-01
2017-08-30,{'MXN': 17.8641322591},2013-08-31,USD,2018-09-01
2017-08-31,{'MXN': 17.8302748414},2013-08-31,USD,2018-09-01
2017-09-01,{'MXN': 17.8362416107},2013-08-31,USD,2018-09-01
2017-09-04,{'MXN': 17.8578748425},2013-08-31,USD,2018-09-01
2017-09-05,{'MXN': 17.8456686291},2013-08-31,USD,2018-09-01
2017-09-06,{'MXN': 17.847288576},2013-08-31,USD,2018-09-01
2017-09-07,{'MXN': 17.735193384},2013-08-31,USD,2018-09-01
2017-09-08,{'MXN': 17.6933665008},2013-08-31,USD,2018-09-01
2017-09-11,{'MXN': 17.6830040844},2013-08-31,USD,2018-09-01
2017-09-12,{'MXN': 17.7069471214},2013-08-31,USD,2018-09-01
2017-09-13,{'MXN': 17.7665915352},2013-08-31,USD,2018-09-01
2017-09-14,{'MXN': 17.772570467},2013-08-31,USD,2018-09-01
2017-09-15,{'MXN': 17.6678926691},2013-08-31,USD,2018-09-01
2017-09-18,{'MXN': 17.682457315},2013-08-31,USD,2018-09-01
2017-09-19,{'MXN': 17.7493317741},2013-08-31,USD,2018-09-01
2017-09-20,{'MXN': 17.7518947281},2013-08-31,USD,2018-09-01
2017-09-21,{'MXN': 17.8286434271},2013-08-31,USD,2018-09-01
2017-09-22,{'MXN': 17.799933116},2013-08-31,USD,2018-09-01
2017-09-25,{'MXN': 17.8042470717},2013-08-31,USD,2018-09-01
2017-09-26,{'MXN': 17.9710698227},2013-08-31,USD,2018-09-01
2017-09-27,{'MXN': 18.093433268},2013-08-31,USD,2018-09-01
2017-09-28,{'MXN': 18.165732722},2013-08-31,USD,2018-09-01
2017-09-29,{'MXN': 18.1783838726},2013-08-31,USD,2018-09-01
2017-10-02,{'MXN': 18.318119891},2013-08-31,USD,2018-09-01
2017-10-03,{'MXN': 18.266655322},2013-08-31,USD,2018-09-01
2017-10-04,{'MXN': 18.1445660473},2013-08-31,USD,2018-09-01
2017-10-05,{'MXN': 18.2342871742},2013-08-31,USD,2018-09-01
2017-10-06,{'MXN': 18.4974801401},2013-08-31,USD,2018-09-01
2017-10-09,{'MXN': 18.6310233271},2013-08-31,USD,2018-09-01
2017-10-10,{'MXN': 18.5716707638},2013-08-31,USD,2018-09-01
2017-10-11,{'MXN': 18.7799661877},2013-08-31,USD,2018-09-01
2017-10-12,{'MXN': 18.7335526316},2013-08-31,USD,2018-09-01
2017-10-13,{'MXN': 18.9569009314},2013-08-31,USD,2018-09-01
2017-10-16,{'MXN': 19.0571041261},2013-08-31,USD,2018-09-01
2017-10-17,{'MXN': 19.0776426567},2013-08-31,USD,2018-09-01
2017-10-18,{'MXN': 18.8365818368},2013-08-31,USD,2018-09-01
2017-10-19,{'MXN': 18.8204326517},2013-08-31,USD,2018-09-01
2017-10-20,{'MXN': 18.8930445084},2013-08-31,USD,2018-09-01
2017-10-23,{'MXN': 18.9882453152},2013-08-31,USD,2018-09-01
2017-10-24,{'MXN': 19.1175070147},2013-08-31,USD,2018-09-01
2017-10-25,{'MXN': 19.1792957149},2013-08-31,USD,2018-09-01
2017-10-26,{'MXN': 19.0320769165},2013-08-31,USD,2018-09-01
2017-10-27,{'MXN': 19.2601464886},2013-08-31,USD,2018-09-01
2017-10-30,{'MXN': 19.0978298312},2013-08-31,USD,2018-09-01
2017-10-31,{'MXN': 19.1581027668},2013-08-31,USD,2018-09-01
2017-11-01,{'MXN': 19.184033758200002},2013-08-31,USD,2018-09-01
2017-11-02,{'MXN': 19.0912838128},2013-08-31,USD,2018-09-01
2017-11-03,{'MXN': 18.994595522},2013-08-31,USD,2018-09-01
2017-11-06,{'MXN': 19.1025884383},2013-08-31,USD,2018-09-01
2017-11-07,{'MXN': 19.0894308943},2013-08-31,USD,2018-09-01
2017-11-08,{'MXN': 19.069456428},2013-08-31,USD,2018-09-01
2017-11-09,{'MXN': 19.1243336199},2013-08-31,USD,2018-09-01
2017-11-10,{'MXN': 19.0700188776},2013-08-31,USD,2018-09-01
2017-11-13,{'MXN': 19.1731297186},2013-08-31,USD,2018-09-01
2017-11-14,{'MXN': 19.094593444},2013-08-31,USD,2018-09-01
2017-11-15,{'MXN': 19.1627533784},2013-08-31,USD,2018-09-01
2017-11-16,{'MXN': 19.1422139156},2013-08-31,USD,2018-09-01
2017-11-17,{'MXN': 19.0422212802},2013-08-31,USD,2018-09-01
2017-11-20,{'MXN': 18.9702911468},2013-08-31,USD,2018-09-01
2017-11-21,{'MXN': 18.9474313023},2013-08-31,USD,2018-09-01
2017-11-22,{'MXN': 18.8088347945},2013-08-31,USD,2018-09-01
2017-11-23,{'MXN': 18.6467758271},2013-08-31,USD,2018-09-01
2017-11-24,{'MXN': 18.6154752884},2013-08-31,USD,2018-09-01
2017-11-27,{'MXN': 18.5133868809},2013-08-31,USD,2018-09-01
2017-11-28,{'MXN': 18.5371803499},2013-08-31,USD,2018-09-01
2017-11-29,{'MXN': 18.5241396804},2013-08-31,USD,2018-09-01
2017-11-30,{'MXN': 18.5699215124},2013-08-31,USD,2018-09-01
2017-12-01,{'MXN': 18.6741270509},2013-08-31,USD,2018-09-01
2017-12-04,{'MXN': 18.6275600506},2013-08-31,USD,2018-09-01
2017-12-05,{'MXN': 18.6376297797},2013-08-31,USD,2018-09-01
2017-12-06,{'MXN': 18.7890327494},2013-08-31,USD,2018-09-01
2017-12-07,{'MXN': 18.935771254},2013-08-31,USD,2018-09-01
2017-12-08,{'MXN': 18.9239482201},2013-08-31,USD,2018-09-01
2017-12-11,{'MXN': 18.9082739912},2013-08-31,USD,2018-09-01
2017-12-12,{'MXN': 19.0860105388},2013-08-31,USD,2018-09-01
2017-12-13,{'MXN': 19.2079072938},2013-08-31,USD,2018-09-01
2017-12-14,{'MXN': 19.0997889405},2013-08-31,USD,2018-09-01
2017-12-15,{'MXN': 19.1666101982},2013-08-31,USD,2018-09-01
2017-12-18,{'MXN': 19.0519711742},2013-08-31,USD,2018-09-01
2017-12-19,{'MXN': 19.04127548},2013-08-31,USD,2018-09-01
2017-12-20,{'MXN': 19.2461798227},2013-08-31,USD,2018-09-01
2017-12-21,{'MXN': 19.310565815},2013-08-31,USD,2018-09-01
2017-12-22,{'MXN': 19.5102505695},2013-08-31,USD,2018-09-01
2017-12-27,{'MXN': 19.774779319},2013-08-31,USD,2018-09-01
2017-12-28,{'MXN': 19.6641528406},2013-08-31,USD,2018-09-01
2017-12-29,{'MXN': 19.7291753523},2013-08-31,USD,2018-09-01
2018-01-02,{'MXN': 19.522088686300002},2013-08-31,USD,2018-09-01
2018-01-03,{'MXN': 19.4489728021},2013-08-31,USD,2018-09-01
2018-01-04,{'MXN': 19.329962702},2013-08-31,USD,2018-09-01
2018-01-05,{'MXN': 19.3662930677},2013-08-31,USD,2018-09-01
2018-01-08,{'MXN': 19.2782928255},2013-08-31,USD,2018-09-01
2018-01-09,{'MXN': 19.2181528662},2013-08-31,USD,2018-09-01
2018-01-10,{'MXN': 19.2878585724},2013-08-31,USD,2018-09-01
2018-01-11,{'MXN': 19.3933594075},2013-08-31,USD,2018-09-01
2018-01-12,{'MXN': 19.1114773008},2013-08-31,USD,2018-09-01
2018-01-15,{'MXN': 18.8315549401},2013-08-31,USD,2018-09-01
2018-01-16,{'MXN': 18.772526574},2013-08-31,USD,2018-09-01
2018-01-17,{'MXN': 18.7975088093},2013-08-31,USD,2018-09-01
2018-01-18,{'MXN': 18.6492848386},2013-08-31,USD,2018-09-01
2018-01-19,{'MXN': 18.6174622603},2013-08-31,USD,2018-09-01
2018-01-22,{'MXN': 18.6340387287},2013-08-31,USD,2018-09-01
2018-01-23,{'MXN': 18.8278226794},2013-08-31,USD,2018-09-01
2018-01-24,{'MXN': 18.5431509067},2013-08-31,USD,2018-09-01
2018-01-25,{'MXN': 18.4420085436},2013-08-31,USD,2018-09-01
2018-01-26,{'MXN': 18.548568671600002},2013-08-31,USD,2018-09-01
2018-01-29,{'MXN': 18.6053800792},2013-08-31,USD,2018-09-01
2018-01-30,{'MXN': 18.620803478},2013-08-31,USD,2018-09-01
2018-01-31,{'MXN': 18.645099141},2013-08-31,USD,2018-09-01
2018-02-01,{'MXN': 18.5656954812},2013-08-31,USD,2018-09-01
2018-02-02,{'MXN': 18.4566122318},2013-08-31,USD,2018-09-01
2018-02-05,{'MXN': 18.5888263666},2013-08-31,USD,2018-09-01
2018-02-06,{'MXN': 18.8109335713},2013-08-31,USD,2018-09-01
2018-02-07,{'MXN': 18.6795266656},2013-08-31,USD,2018-09-01
2018-02-08,{'MXN': 18.7673849167},2013-08-31,USD,2018-09-01
2018-02-09,{'MXN': 18.8162633423},2013-08-31,USD,2018-09-01
2018-02-12,{'MXN': 18.6221968523},2013-08-31,USD,2018-09-01
2018-02-13,{'MXN': 18.6311521933},2013-08-31,USD,2018-09-01
2018-02-14,{'MXN': 18.6209912536},2013-08-31,USD,2018-09-01
2018-02-15,{'MXN': 18.5111662531},2013-08-31,USD,2018-09-01
2018-02-16,{'MXN': 18.5033697047},2013-08-31,USD,2018-09-01
2018-02-19,{'MXN': 18.5437550363},2013-08-31,USD,2018-09-01
2018-02-20,{'MXN': 18.6387358185},2013-08-31,USD,2018-09-01
2018-02-21,{'MXN': 18.7228719948},2013-08-31,USD,2018-09-01
2018-02-22,{'MXN': 18.7952916259},2013-08-31,USD,2018-09-01
2018-02-23,{'MXN': 18.5693958858},2013-08-31,USD,2018-09-01
2018-02-26,{'MXN': 18.6019480519},2013-08-31,USD,2018-09-01
2018-02-27,{'MXN': 18.7224615885},2013-08-31,USD,2018-09-01
2018-02-28,{'MXN': 18.784755199},2013-08-31,USD,2018-09-01
2018-03-01,{'MXN': 18.927286172},2013-08-31,USD,2018-09-01
2018-03-02,{'MXN': 18.9279564652},2013-08-31,USD,2018-09-01
2018-03-05,{'MXN': 18.8987568051},2013-08-31,USD,2018-09-01
2018-03-06,{'MXN': 18.6656997825},2013-08-31,USD,2018-09-01
2018-03-07,{'MXN': 18.8497221551},2013-08-31,USD,2018-09-01
2018-03-08,{'MXN': 18.692858868000002},2013-08-31,USD,2018-09-01
2018-03-09,{'MXN': 18.6160605321},2013-08-31,USD,2018-09-01
2018-03-12,{'MXN': 18.6811900504},2013-08-31,USD,2018-09-01
2018-03-13,{'MXN': 18.5151074487},2013-08-31,USD,2018-09-01
2018-03-14,{'MXN': 18.5774921174},2013-08-31,USD,2018-09-01
2018-03-15,{'MXN': 18.689166194},2013-08-31,USD,2018-09-01
2018-03-16,{'MXN': 18.7289651248},2013-08-31,USD,2018-09-01
2018-03-19,{'MXN': 18.8375172638},2013-08-31,USD,2018-09-01
2018-03-20,{'MXN': 18.7427500815},2013-08-31,USD,2018-09-01
2018-03-21,{'MXN': 18.5478593521},2013-08-31,USD,2018-09-01
2018-03-22,{'MXN': 18.4934231893},2013-08-31,USD,2018-09-01
2018-03-23,{'MXN': 18.5326421513},2013-08-31,USD,2018-09-01
2018-03-26,{'MXN': 18.4334058496},2013-08-31,USD,2018-09-01
2018-03-27,{'MXN': 18.4150775695},2013-08-31,USD,2018-09-01
2018-03-28,{'MXN': 18.367881916400002},2013-08-31,USD,2018-09-01
2018-03-29,{'MXN': 18.2817141466},2013-08-31,USD,2018-09-01
2018-04-03,{'MXN': 18.1943451414},2013-08-31,USD,2018-09-01
2018-04-04,{'MXN': 18.3447376996},2013-08-31,USD,2018-09-01
2018-04-05,{'MXN': 18.0905383361},2013-08-31,USD,2018-09-01
2018-04-06,{'MXN': 18.2538008828},2013-08-31,USD,2018-09-01
2018-04-09,{'MXN': 18.3585825748},2013-08-31,USD,2018-09-01
2018-04-10,{'MXN': 18.2653506998},2013-08-31,USD,2018-09-01
2018-04-11,{'MXN': 18.2919089147},2013-08-31,USD,2018-09-01
2018-04-12,{'MXN': 18.1623792908},2013-08-31,USD,2018-09-01
2018-04-13,{'MXN': 18.1182106032},2013-08-31,USD,2018-09-01
2018-04-16,{'MXN': 18.0597413096},2013-08-31,USD,2018-09-01
2018-04-17,{'MXN': 17.9715950473},2013-08-31,USD,2018-09-01
2018-04-18,{'MXN': 17.9747336132},2013-08-31,USD,2018-09-01
2018-04-19,{'MXN': 18.1447262155},2013-08-31,USD,2018-09-01
2018-04-20,{'MXN': 18.4762368998},2013-08-31,USD,2018-09-01
2018-04-23,{'MXN': 18.7122078771},2013-08-31,USD,2018-09-01
2018-04-24,{'MXN': 18.831736674},2013-08-31,USD,2018-09-01
2018-04-25,{'MXN': 19.0557242511},2013-08-31,USD,2018-09-01
2018-04-26,{'MXN': 18.7749835634},2013-08-31,USD,2018-09-01
2018-04-27,{'MXN': 18.801077050499998},2013-08-31,USD,2018-09-01
2018-04-30,{'MXN': 18.7082539945},2013-08-31,USD,2018-09-01
2018-05-02,{'MXN': 18.9455317731},2013-08-31,USD,2018-09-01
2018-05-03,{'MXN': 19.025933956},2013-08-31,USD,2018-09-01
2018-05-04,{'MXN': 19.1558191996},2013-08-31,USD,2018-09-01
2018-05-07,{'MXN': 19.342547471},2013-08-31,USD,2018-09-01
2018-05-08,{'MXN': 19.5272114575},2013-08-31,USD,2018-09-01
2018-05-09,{'MXN': 19.5338833235},2013-08-31,USD,2018-09-01
2018-05-10,{'MXN': 19.4103384408},2013-08-31,USD,2018-09-01
2018-05-11,{'MXN': 19.2555723144},2013-08-31,USD,2018-09-01
2018-05-14,{'MXN': 19.3399232566},2013-08-31,USD,2018-09-01
2018-05-15,{'MXN': 19.7254901961},2013-08-31,USD,2018-09-01
2018-05-16,{'MXN': 19.7592498303},2013-08-31,USD,2018-09-01
2018-05-17,{'MXN': 19.6255823803},2013-08-31,USD,2018-09-01
2018-05-18,{'MXN': 19.776080129},2013-08-31,USD,2018-09-01
2018-05-21,{'MXN': 20.0034016498},2013-08-31,USD,2018-09-01
2018-05-22,{'MXN': 19.7424113956},2013-08-31,USD,2018-09-01
2018-05-23,{'MXN': 19.9478988726},2013-08-31,USD,2018-09-01
2018-05-24,{'MXN': 19.6923601637},2013-08-31,USD,2018-09-01
2018-05-25,{'MXN': 19.6045396146},2013-08-31,USD,2018-09-01
2018-05-28,{'MXN': 19.5508416352},2013-08-31,USD,2018-09-01
2018-05-29,{'MXN': 19.7471015747},2013-08-31,USD,2018-09-01
2018-05-30,{'MXN': 19.6711657497},2013-08-31,USD,2018-09-01
2018-05-31,{'MXN': 19.8701598427},2013-08-31,USD,2018-09-01
2018-06-01,{'MXN': 19.9532093581},2013-08-31,USD,2018-09-01
2018-06-04,{'MXN': 19.9080685013},2013-08-31,USD,2018-09-01
2018-06-05,{'MXN': 20.3832976445},2013-08-31,USD,2018-09-01
2018-06-06,{'MXN': 20.37280068},2013-08-31,USD,2018-09-01
2018-06-07,{'MXN': 20.3224062183},2013-08-31,USD,2018-09-01
2018-06-08,{'MXN': 20.4844308321},2013-08-31,USD,2018-09-01
2018-06-11,{'MXN': 20.4134860051},2013-08-31,USD,2018-09-01
2018-06-12,{'MXN': 20.6030709196},2013-08-31,USD,2018-09-01
2018-06-13,{'MXN': 20.6682250935},2013-08-31,USD,2018-09-01
2018-06-14,{'MXN': 20.5150042626},2013-08-31,USD,2018-09-01
2018-06-15,{'MXN': 20.7745774405},2013-08-31,USD,2018-09-01
2018-06-18,{'MXN': 20.6440196332},2013-08-31,USD,2018-09-01
2018-06-19,{'MXN': 20.6734003815},2013-08-31,USD,2018-09-01
2018-06-20,{'MXN': 20.4520642598},2013-08-31,USD,2018-09-01
2018-06-21,{'MXN': 20.3922690241},2013-08-31,USD,2018-09-01
2018-06-22,{'MXN': 20.2151442308},2013-08-31,USD,2018-09-01
2018-06-25,{'MXN': 20.0390598291},2013-08-31,USD,2018-09-01
2018-06-26,{'MXN': 19.9083276217},2013-08-31,USD,2018-09-01
2018-06-27,{'MXN': 19.9566976584},2013-08-31,USD,2018-09-01
2018-06-28,{'MXN': 20.1088664422},2013-08-31,USD,2018-09-01
2018-06-29,{'MXN': 19.6274661177},2013-08-31,USD,2018-09-01
2018-07-02,{'MXN': 20.0463957385},2013-08-31,USD,2018-09-01
2018-07-03,{'MXN': 19.6700385769},2013-08-31,USD,2018-09-01
2018-07-04,{'MXN': 19.4799862567},2013-08-31,USD,2018-09-01
2018-07-05,{'MXN': 19.2866171321},2013-08-31,USD,2018-09-01
2018-07-06,{'MXN': 19.1624019106},2013-08-31,USD,2018-09-01
2018-07-09,{'MXN': 19.0309610654},2013-08-31,USD,2018-09-01
2018-07-10,{'MXN': 19.1343806027},2013-08-31,USD,2018-09-01
2018-07-11,{'MXN': 19.0559863656},2013-08-31,USD,2018-09-01
2018-07-12,{'MXN': 18.9446731858},2013-08-31,USD,2018-09-01
2018-07-13,{'MXN': 19.0473245727},2013-08-31,USD,2018-09-01
2018-07-16,{'MXN': 18.8003412969},2013-08-31,USD,2018-09-01
2018-07-17,{'MXN': 18.940121295},2013-08-31,USD,2018-09-01
2018-07-18,{'MXN': 19.0145551632},2013-08-31,USD,2018-09-01
2018-07-19,{'MXN': 19.0772350708},2013-08-31,USD,2018-09-01
2018-07-20,{'MXN': 18.9865467009},2013-08-31,USD,2018-09-01
2018-07-23,{'MXN': 19.0966200068},2013-08-31,USD,2018-09-01
2018-07-24,{'MXN': 18.8318810866},2013-08-31,USD,2018-09-01
2018-07-25,{'MXN': 18.770402053},2013-08-31,USD,2018-09-01
2018-07-26,{'MXN': 18.6940935473},2013-08-31,USD,2018-09-01
2018-07-27,{'MXN': 18.6419784946},2013-08-31,USD,2018-09-01
2018-07-30,{'MXN': 18.5861006505},2013-08-31,USD,2018-09-01
2018-07-31,{'MXN': 18.5599863667},2013-08-31,USD,2018-09-01
2018-08-01,{'MXN': 18.6422708618},2013-08-31,USD,2018-09-01
2018-08-02,{'MXN': 18.7589739175},2013-08-31,USD,2018-09-01
2018-08-03,{'MXN': 18.6658612358},2013-08-31,USD,2018-09-01
2018-08-06,{'MXN': 18.5813046868},2013-08-31,USD,2018-09-01
